1,0.1271930971,0.0852914134,0.0605611447
2,0.1389484052,0.0960413971,0.0657125504
3,0.1585323158,0.1105182048,0.0736640932
4,0.2032963013,0.146042222,0.0987407913
5,0.3066091176,0.2158511576,0.1522412961
6,0.4826070781,0.3853983866,0.2587042251
7,0.5814938545,0.4622538105,0.3088644011
8,0.6447366278,0.507085887,0.3915560328
9,0.7797772915,0.5936572951,0.6123623064
