1,0.070390948,0.0033987672,0.0039777595,0.0767236423
2,0.0703729656,0.0033892174,0.0039744996,0.0766996622
3,0.0702413485,0.0033720005,0.0039662623,0.0765329524
4,0.0696583864,0.003342651,0.0039528038,0.0757849183
5,0.0662564228,0.003231335,0.0038984683,0.0717567837
6,0.0538184833,0.0027891663,0.0037927231,0.057570678
7,0.0447758587,0.0022368289,0.002852359,0.0471860766
8,0.0387305924,0.0007864344,0.001983002,0.0405828002
9,0.0237891153,0.0002093039,0.0012612328,0.0246136584
