% Model:              ID29_ML_central_demi.mph
% Version:            COMSOL 5.3.1.275
% Date:               Sep 17 2018, 17:45
% Dimension:          3
% Nodes:              1960
% Expressions:        1
% Description:        Displacement field, Y component
% Length unit:        m
% X                       Y                        Z                        v (m)
0.025053061224489782      0.07                     0.0024999999999999996    1.619854685319542E-5
0.02621224489795916       0.07                     0.002195382636357344     1.621407754133199E-5
0.02621224489795917       0.07                     0.0025                   1.6192946683133774E-5
0.02734693877551019       0.07                     0.002195382636357344     1.6208023740323334E-5
0.027346938775510192      0.07                     0.0025                   1.6186939610131743E-5
0.028457142857142837      0.07                     0.002195382636357343     1.620154136507186E-5
0.028457142857142844      0.06999999999999999      0.002499999999999999     1.6180506788038785E-5
0.029542857142857124      0.07                     0.002195382636357344     1.6194610386433225E-5
0.029542857142857138      0.07000000000000002      0.0024999999999999996    1.6173628460304474E-5
0.030604081632653053      0.07                     0.0021953826363573445    1.618720987212571E-5
0.03060408163265306       0.07                     0.0025                   1.6166284024906002E-5
0.03164081632653062       0.07                     0.002195382636357345     1.6179318056872444E-5
0.03164081632653062       0.07                     0.0025000000000000005    1.615845211210406E-5
0.032653061224489806      0.07                     0.002195382636357344     1.617091242786091E-5
0.0326530612244898        0.07                     0.0025000000000000005    1.6150110678862664E-5
0.03364081632653061       0.07                     0.002195382636357344     1.6161969829340673E-5
0.03364081632653061       0.07                     0.0024999999999999996    1.6141237124172E-5
0.03460408163265305       0.07                     0.0021953826363573445    1.6152466590394977E-5
0.03460408163265306       0.07000000000000002      0.0025000000000000005    1.6131808429875288E-5
0.03554285714285712       0.07                     0.002195382636357344     1.6142378680056634E-5
0.035542857142857126      0.06999999999999999      0.0025                   1.612180133192925E-5
0.03645714285714283       0.07                     0.002195382636357343     1.6131681894013577E-5
0.03645714285714284       0.06999999999999999      0.0025                   1.6111192527356398E-5
0.03734693877551016       0.07                     0.002195382636357344     1.6120352077219956E-5
0.03734693877551019       0.07                     0.0025                   1.6099958922551196E-5
0.038212244897959165      0.07                     0.0021953826363573436    1.610836538690487E-5
0.03821224489795917       0.07                     0.0025                   1.608807792921668E-5
0.03905306122448977       0.07                     0.0021953826363573445    1.6095698600937726E-5
0.03905306122448978       0.07                     0.0025                   1.6075527815253053E-5
0.03986938775510201       0.07                     0.002195382636357344     1.608232947757063E-5
0.039869387755102015      0.06999999999999999      0.0025                   1.6062288119740068E-5
0.0406612244897959        0.07                     0.0021953826363573436    1.606823717471002E-5
0.04066122448979591       0.07                     0.0025                   1.6048340144276883E-5
0.04142857142857141       0.07                     0.0021953826363573445    1.6053402740823066E-5
0.04142857142857142       0.07                     0.0025000000000000005    1.6033667538157563E-5
0.042171428571428554      0.07                     0.002195382636357344     1.603780969654159E-5
0.042171428571428554      0.07                     0.0025                   1.6018257003353906E-5
0.04288979591836732       0.07                     0.0021953826363573436    1.60214447378604E-5
0.042889795918367335      0.07                     0.0025000000000000005    1.6002099158797106E-5
0.04358367346938774       0.07                     0.002195382636357344     1.6004298611511746E-5
0.043583673469387754      0.07                     0.0025000000000000005    1.598518962452497E-5
0.04425306122448976       0.07                     0.002195382636357344     1.5986367245313806E-5
0.04425306122448977       0.06999999999999999      0.0024999999999999996    1.5967530418348588E-5
0.044897959183673446      0.07                     0.002195382636357344     1.5967653268213953E-5
0.04551836734693875       0.07                     0.002195382636357344     1.5948168136640275E-5
0.04611428571428569       0.07                     0.002195382636357344     1.592793520803556E-5
0.04668571428571425       0.07                     0.002195382636357344     1.5906994276233523E-5
0.04723265306122447       0.07                     0.002195382636357344     1.5885408282705422E-5
0.047755102040816316      0.07                     0.0021953826363573436    1.586327301200074E-5
0.048253061224489774      0.07                     0.002195382636357344     1.584073015888756E-5
0.048726530612244884      0.07                     0.002195382636357344     1.5817982297172552E-5
0.04917551020408161       0.07                     0.0021953826363573436    1.579530360013051E-5
0.05000000000000001       0.06999999999999999      0.0021953826363573445    1.5751544813380867E-5
0.049599999999999984      0.07                     0.0021953826363573445    1.5773034292207345E-5
0.04489795918367345       0.07                     0.0025                   1.5949131805018572E-5
0.04551836734693877       0.07000000000000002      0.0025                   1.593001480397122E-5
0.0461142857142857        0.07                     0.0025                   1.5910214644934403E-5
0.04668571428571426       0.06999999999999999      0.0024999999999999996    1.5889785540027736E-5
0.04723265306122448       0.07                     0.0025                   1.586880714869346E-5
0.047755102040816316      0.07                     0.0025                   1.5847392861681797E-5
0.048253061224489795      0.07                     0.0025                   1.582569918537238E-5
0.0487265306122449        0.06999999999999999      0.0024999999999999996    1.5803933509509417E-5
0.04917551020408162       0.06999999999999999      0.0024999999999999996    1.57823545484672E-5
0.05000000000000002       0.07                     0.0025000000000000027    1.5740944703071154E-5
0.049599999999999984      0.07                     0.0025                   1.5761258115335482E-5
0.0015999999999999908     0.07                     0.002716686641441375     1.6228985677125008E-5
0                         0.07                     0.002716686641441375     1.6229131960726468E-5
0.0015999999999999912     0.07                     0.002974975236493559     1.6210724014877472E-5
0                         0.07000000000000002      0.002974975236493559     1.6210868883198615E-5
0.001599999999999991      0.07                     0.0032874511917866606    1.6188656949848872E-5
0                         0.07                     0.0032874511917866606    1.6188800038338514E-5
0.0015999999999999916     0.07                     0.0036654850780774586    1.6161997982704648E-5
0                         0.07000000000000003      0.0036654850780774594    1.616213881881288E-5
0.001599999999999991      0.07                     0.004122831286362799     1.6129800737494737E-5
0                         0.07000000000000002      0.004122831286362799     1.61299387033239E-5
0.001599999999999991      0.07                     0.004676144841779008     1.609092689816094E-5
0                         0.06999999999999999      0.004676144841779009     1.6091061178033538E-5
0.0015999999999999914     0.07                     0.005345545082275643     1.6044013849021824E-5
0                         0.07                     0.005345545082275643     1.6044143356772383E-5
0.0015999999999999918     0.07                     0.006155392125153706     1.5987433185906086E-5
0                         0.07                     0.006155392125153706     1.5987556461772655E-5
0.0015999999999999916     0.07                     0.007135156172279598     1.5919219264156166E-5
0                         0.07                     0.007135156172279599     1.5919334323908562E-5
0.0015999999999999916     0.07                     0.008320485380898864     1.5837047938671575E-5
0                         0.07                     0.008320485380898864     1.5837152065138585E-5
0.001599999999999996      0.07                     0.033030826403348514     1.4194182675943728E-5
0                         0.06999999999999999      0.033030826403348514     1.419393442875169E-5
0.0015999999999999962     0.07000000000000002      0.03500000000000001      1.4064593960683357E-5
0                         0.07                     0.035                    1.4064316670899365E-5
0.001599999999999992      0.07                     0.00975450842125243      1.573820346010517E-5
0                         0.07                     0.009754508421252429     1.5738292916788234E-5
0.0015999999999999925     0.07                     0.011451893251485296     1.5621934646291275E-5
0                         0.06999999999999999      0.011451893251485296     1.562200469793986E-5
0.001599999999999996      0.07                     0.03106165280669703      1.4323461471381476E-5
0                         0.07                     0.03106165280669703      1.43232412278997E-5
0.0015999999999999925     0.07                     0.013341360574138999     1.549348147243115E-5
0                         0.06999999999999999      0.013341360574139        1.549352740642199E-5
0.001599999999999995      0.07                     0.029092479210045548     1.4452469277936594E-5
0                         0.06999999999999999      0.02909247921004554      1.4452276550414725E-5
0.001599999999999995      0.07                     0.02712330561339406      1.4581297632423303E-5
0                         0.07                     0.027123305613394055     1.4581132691562068E-5
0.0015999999999999947     0.07                     0.02515413201674255      1.4710090045042789E-5
0                         0.06999999999999999      0.025154132016742565     1.4709953841940757E-5
0.0015999999999999931     0.07                     0.015308264033485154     1.5360832213414286E-5
0                         0.07                     0.015308264033485149     1.536085045030924E-5
0.001599999999999994      0.07                     0.023184958420091082     1.483903580111133E-5
0                         0.06999999999999998      0.023184958420091082     1.4838929668145236E-5
0.0015999999999999934     0.07                     0.017277437630136627     1.5229084325709433E-5
0                         0.07                     0.01727743763013663      1.5229072644082823E-5
0.0015999999999999936     0.07                     0.019246611226788113     1.5098310413661396E-5
0                         0.07                     0.019246611226788113     1.5098267373141346E-5
0.001599999999999994      0.07                     0.021215784823439592     1.4968363330711223E-5
0                         0.06999999999999999      0.021215784823439596     1.4968288475067969E-5
0.0031755102040816273     0.07                     0.002716686641441375     1.62285542026118E-5
0.003175510204081628      0.07                     0.002974975236493559     1.621029670295061E-5
0.0031755102040816278     0.07                     0.0032874511917866606    1.6188234872946617E-5
0.0031755102040816295     0.07000000000000002      0.00366548507807746      1.6161582530999725E-5
0.0031755102040816278     0.07                     0.004122831286362799     1.6129393728787608E-5
0.0031755102040816278     0.07                     0.0046761448417790095    1.609053073217265E-5
0.003175510204081628      0.07                     0.005345545082275644     1.6043631721222925E-5
0.0031755102040816286     0.07                     0.006155392125153706     1.5987069390814815E-5
0.003175510204081628      0.07                     0.007135156172279599     1.591887963869818E-5
0.0031755102040816278     0.07                     0.008320485380898862     1.583674047472532E-5
0.0031755102040816286     0.07                     0.033030826403348514     1.4194910634757262E-5
0.003175510204081628      0.07                     0.035                    1.4065407248345444E-5
0.003175510204081628      0.07                     0.009754508421252429     1.5737939146454853E-5
0.0031755102040816286     0.07                     0.011451893251485296     1.56217274037088E-5
0.0031755102040816286     0.07                     0.031061652806697034     1.4324107154601324E-5
0.0031755102040816278     0.07                     0.013341360574138999     1.5493345147152885E-5
0.0031755102040816278     0.07                     0.029092479210045544     1.4453034124308331E-5
0.00317551020408163       0.07000000000000002      0.02712330561339407      1.4581780856281837E-5
0.003175510204081628      0.07                     0.025154132016742554     1.471048886172903E-5
0.0031755102040816286     0.07                     0.01530826403348515      1.5360777310791937E-5
0.0031755102040816286     0.07                     0.023184958420091085     1.4839346300355633E-5
0.0031755102040816278     0.07                     0.017277437630136627     1.5229117353453304E-5
0.003175510204081628      0.07                     0.021215784823439596     1.4968581961372377E-5
0.003175510204081628      0.07                     0.019246611226788113     1.5098435582377825E-5
0.004726530612244894      0.07                     0.0027166866414413742    1.6227846347662864E-5
0.004726530612244894      0.07                     0.0029749752364935586    1.620959563893709E-5
0.004726530612244894      0.07                     0.0032874511917866597    1.6187542350188708E-5
0.004726530612244898      0.07000000000000002      0.003665485078077459     1.6160900818547324E-5
0.004726530612244894      0.07                     0.0041228312863627985    1.6128725793862872E-5
0.004726530612244894      0.07                     0.0046761448417790095    1.608988049209445E-5
0.004726530612244894      0.07                     0.005345545082275643     1.6043004392265823E-5
0.004726530612244896      0.07000000000000002      0.006155392125153707     1.598647198301629E-5
0.004726530612244898      0.07000000000000002      0.0071351561722796004    1.5918321678116604E-5
0.004726530612244894      0.07                     0.008320485380898864     1.5836235000837517E-5
0.004726530612244899      0.07                     0.03303082640334851      1.4196091268076729E-5
0.0047265306122448985     0.07000000000000002      0.03500000000000001      1.4066726793617296E-5
0.004726530612244896      0.07000000000000002      0.00975450842125243      1.5737504082383492E-5
0.0047265306122449        0.07                     0.031061652806697034     1.4325153840210594E-5
0.0047265306122449        0.07                     0.029092479210045548     1.4453949223127038E-5
0.004726530612244896      0.07000000000000002      0.011451893251485294     1.562138543872292E-5
0.004726530612244899      0.07                     0.027123305613394058     1.4582563120903113E-5
0.004726530612244896      0.07000000000000002      0.013341360574139002     1.5493118822488892E-5
0.0047265306122448985     0.07                     0.015308264033485149     1.5360683692354808E-5
0.004726530612244898      0.07000000000000002      0.025154132016742565     1.4711133790451337E-5
0.004726530612244899      0.07                     0.023184958420091082     1.4839847542582325E-5
0.0047265306122448985     0.07                     0.017277437630136627     1.5229166974486268E-5
0.004726530612244898      0.07000000000000002      0.021215784823439596     1.4968933723651565E-5
0.004726530612244897      0.07000000000000002      0.019246611226788116     1.5098635229559848E-5
0.006253061224489793      0.07                     0.002716686641441375     1.6226868194741766E-5
0.006253061224489794      0.07                     0.00297497523649356      1.6208626794022238E-5
0.006253061224489793      0.07                     0.003287451191786662     1.6186585213823883E-5
0.006253061224489797      0.07                     0.00366548507807746      1.6159958503115066E-5
0.0062530612244897955     0.07                     0.004122831286362799     1.6127802369866864E-5
0.006253061224489794      0.07                     0.0046761448417790095    1.608898133381863E-5
0.006253061224489794      0.07                     0.005345545082275643     1.604213665608022E-5
0.0062530612244897955     0.07                     0.006155392125153706     1.5985645285424043E-5
0.006253061224489797      0.07                     0.007135156172279599     1.591754908403071E-5
0.006253061224489794      0.07                     0.008320485380898867     1.583553438657256E-5
0.0062530612244897955     0.07                     0.033030826403348514     1.4197695496993962E-5
0.006253061224489797      0.07                     0.035                    1.4068520825528948E-5
0.006253061224489794      0.07                     0.00975450842125243      1.5736900004485292E-5
0.006253061224489798      0.07                     0.03106165280669703      1.432657502626159E-5
0.006253061224489797      0.07                     0.029092479210045548     1.4455190627315858E-5
0.0062530612244897955     0.07                     0.011451893251485296     1.5620908952157146E-5
0.006253061224489794      0.07                     0.013341360574138999     1.549280072468091E-5
0.006253061224489799      0.07                     0.02712330561339406      1.4583623102886055E-5
0.006253061224489796      0.07                     0.025154132016742565     1.4712006264476184E-5
0.0062530612244897955     0.07                     0.015308264033485154     1.5360547226018343E-5
0.0062530612244897955     0.07                     0.017277437630136627     1.522922640741593E-5
0.006253061224489796      0.07                     0.021215784823439592     1.4969405959270232E-5
0.006253061224489797      0.07                     0.023184958420091082     1.4840523865608794E-5
0.0062530612244897955     0.07                     0.019246611226788113     1.5098899697749836E-5
0.00775510204081633       0.07                     0.002716686641441375     1.6225623405274734E-5
0.00775510204081633       0.07                     0.00297497523649356      1.6207393725896127E-5
0.00775510204081633       0.07                     0.003287451191786661     1.618536689247164E-5
0.007755102040816338      0.07                     0.0036654850780774603    1.61587588518251E-5
0.00775510204081633       0.07                     0.0041228312863628       1.6126626520466208E-5
0.00775510204081633       0.07                     0.0046761448417790095    1.60878360625358E-5
0.00775510204081633       0.07                     0.005345545082275644     1.60410309861815E-5
0.007755102040816334      0.07                     0.006155392125153706     1.59845913407081E-5
0.007755102040816334      0.07                     0.007135156172279599     1.5916563330868177E-5
0.007755102040816333      0.07                     0.008320485380898864     1.5834639343093994E-5
0.007755102040816335      0.07                     0.033030826403348514     1.419969272924153E-5
0.007755102040816333      0.07                     0.035                    1.4070756095784909E-5
0.00775510204081633       0.07                     0.009754508421252424     1.573612657741756E-5
0.007755102040816335      0.07                     0.03106165280669703      1.4328342651336423E-5
0.007755102040816334      0.07                     0.029092479210045537     1.4456732785848977E-5
0.007755102040816333      0.07                     0.011451893251485296     1.56202961742295E-5
0.007755102040816333      0.07                     0.013341360574138999     1.549238721259213E-5
0.007755102040816333      0.07                     0.015308264033485154     1.5360362000440412E-5
0.007755102040816334      0.07                     0.027123305613394058     1.4584937841971627E-5
0.007755102040816333      0.07                     0.02318495842009108      1.484135794601806E-5
0.007755102040816334      0.07                     0.025154132016742565     1.4713086062234065E-5
0.007755102040816333      0.07                     0.017277437630136627     1.5229287154181883E-5
0.007755102040816333      0.07                     0.019246611226788113     1.509921764889992E-5
0.007755102040816334      0.07                     0.021215784823439596     1.4969984344289747E-5
0.009232653061224495      0.07                     0.002716686641441375     1.622411346024027E-5
0.009232653061224496      0.07                     0.00297497523649356      1.6205897819617742E-5
0.009232653061224496      0.07                     0.003287451191786662     1.6183888652340307E-5
0.0092326530612245        0.07                     0.0036654850780774603    1.6157302982831503E-5
0.009232653061224491      0.07                     0.0041228312863627985    1.612519917813802E-5
0.009232653061224493      0.07                     0.0046761448417790095    1.6086445375859505E-5
0.009232653061224495      0.07                     0.005345545082275643     1.6039687779904308E-5
0.009232653061224495      0.07                     0.006155392125153706     1.5983310157004642E-5
0.009232653061224496      0.07                     0.007135156172279599     1.591536391336362E-5
0.009232653061224493      0.07                     0.008320485380898865     1.5833548672967214E-5
0.0092326530612245        0.07                     0.0330308264033485       1.4202051390483707E-5
0.009232653061224498      0.07000000000000002      0.03500000000000001      1.4073398436159915E-5
0.009232653061224495      0.07                     0.00975450842125243      1.573518164684418E-5
0.009232653061224502      0.07                     0.03106165280669703      1.4330427596325535E-5
0.0092326530612245        0.07                     0.029092479210045544     1.4458549012343582E-5
0.009232653061224496      0.07                     0.011451893251485296     1.5619543621836085E-5
0.0092326530612245        0.07                     0.02712330561339406      1.4586483172805054E-5
0.009232653061224493      0.07                     0.013341360574138999     1.5491873041056567E-5
0.0092326530612245        0.07                     0.02515413201674256      1.4714351701076264E-5
0.009232653061224496      0.07                     0.01530826403348515      1.536012059702648E-5
0.0092326530612245        0.07                     0.023184958420091082     1.4842331156903306E-5
0.009232653061224495      0.07                     0.017277437630136627     1.5229339284487022E-5
0.009232653061224495      0.07                     0.019246611226788113     1.5099576366630022E-5
0.0092326530612245        0.07                     0.021215784823439592     1.497065321580035E-5
0.010685714285714283      0.07                     0.002716686641441375     1.622233785550136E-5
0.010685714285714288      0.07                     0.00297497523649356      1.6204138483475144E-5
0.010685714285714284      0.07                     0.0032874511917866606    1.6182149793773348E-5
0.01068571428571429       0.07                     0.0036654850780774607    1.6155590062769242E-5
0.010685714285714284      0.07                     0.0041228312863628       1.6123519342813805E-5
0.010685714285714288      0.07                     0.0046761448417790095    1.6084808064052185E-5
0.010685714285714288      0.07                     0.005345545082275643     1.6038105560730236E-5
0.01068571428571429       0.07                     0.006155392125153706     1.598179991303819E-5
0.01068571428571429       0.07                     0.007135156172279599     1.591394855540556E-5
0.010685714285714286      0.07                     0.008320485380898862     1.5832259483913042E-5
0.01068571428571429       0.07                     0.033030826403348514     1.4204739441481793E-5
0.01068571428571429       0.07                     0.035                    1.4076413301579354E-5
0.010685714285714288      0.07                     0.009754508421252426     1.5734061459565863E-5
0.010685714285714295      0.07                     0.03106165280669703      1.4332800172206167E-5
0.010685714285714293      0.07                     0.011451893251485296     1.5618646326773746E-5
0.01068571428571429       0.07                     0.029092479210045544     1.446061193905625E-5
0.01068571428571429       0.07                     0.02712330561339406      1.4588234141622703E-5
0.010685714285714284      0.07                     0.013341360574139        1.549125159897911E-5
0.01068571428571429       0.07                     0.015308264033485154     1.5359814339955098E-5
0.01068571428571429       0.07                     0.017277437630136627     1.5229371700736851E-5
0.01068571428571429       0.07                     0.025154132016742565     1.4715780815476436E-5
0.010685714285714288      0.07                     0.019246611226788113     1.5099962040687589E-5
0.010685714285714288      0.07                     0.023184958420091082     1.484342390954871E-5
0.010685714285714288      0.07                     0.021215784823439596     1.4971395881877052E-5
0.012114285714285713      0.07                     0.002716686641441375     1.6220294261843713E-5
0.012114285714285713      0.07                     0.00297497523649356      1.6202113309798168E-5
0.012114285714285713      0.07                     0.0032874511917866593    1.6180147813078493E-5
0.012114285714285718      0.07                     0.003665485078077459     1.615361746992561E-5
0.012114285714285715      0.07                     0.004122831286362799     1.6121584246832415E-5
0.012114285714285713      0.07                     0.0046761448417790095    1.6082921177350453E-5
0.012114285714285715      0.07                     0.005345545082275643     1.6036281148773577E-5
0.012114285714285715      0.07                     0.006155392125153706     1.5980057132802923E-5
0.012114285714285715      0.07                     0.007135156172279599     1.5912313390240248E-5
0.012114285714285713      0.07                     0.008320485380898864     1.5830767376221827E-5
0.012114285714285713      0.07                     0.03303082640334851      1.4207724875976712E-5
0.012114285714285713      0.07000000000000002      0.03500000000000001      1.4079766292477087E-5
0.01211428571428571       0.07                     0.009754508421252424     1.5732760860204584E-5
0.012114285714285713      0.07                     0.03106165280669703      1.4335430590214425E-5
0.012114285714285715      0.07                     0.011451893251485296     1.5617598043859402E-5
0.012114285714285715      0.07                     0.029092479210045548     1.446289395493498E-5
0.01211428571428571       0.07                     0.013341360574138999     1.5490515130671398E-5
0.012114285714285718      0.07                     0.02712330561339406      1.4590165408656625E-5
0.01211428571428571       0.07                     0.015308264033485145     1.535943353224107E-5
0.012114285714285718      0.07                     0.025154132016742554     1.4717350522460043E-5
0.012114285714285713      0.07                     0.017277437630136627     1.522937239093483E-5
0.012114285714285715      0.07                     0.019246611226788113     1.5100360040343623E-5
0.012114285714285716      0.07                     0.023184958420091082     1.4844615983512086E-5
0.012114285714285715      0.07                     0.021215784823439596     1.497219492057099E-5
0.01351836734693877       0.07                     0.002716686641441375     1.621797865721676E-5
0.013518367346938771      0.07                     0.0029749752364935595    1.619981820821715E-5
0.01351836734693877       0.07                     0.0032874511917866606    1.6177878537123517E-5
0.013518367346938774      0.07                     0.0036654850780774586    1.6151380930603614E-5
0.013518367346938766      0.07                     0.0041228312863627985    1.611938949365154E-5
0.013518367346938764      0.07                     0.004676144841779009     1.608078016780522E-5
0.01351836734693877       0.07                     0.005345545082275644     1.603420980679099E-5
0.01351836734693877       0.07                     0.006155392125153706     1.5978076837111254E-5
0.01351836734693877       0.07                     0.007135156172279599     1.5910453119319496E-5
0.013518367346938766      0.07                     0.008320485380898864     1.582906661108257E-5
0.013518367346938776      0.07                     0.033030826403348514     1.4210976194117657E-5
0.013518367346938774      0.07000000000000002      0.03500000000000001      1.4083423649797002E-5
0.013518367346938774      0.07                     0.009754508421252426     1.5731273471590868E-5
0.013518367346938771      0.07                     0.011451893251485296     1.5616391445935962E-5
0.013518367346938778      0.07                     0.03106165280669703      1.4338289410971197E-5
0.013518367346938776      0.07                     0.029092479210045548     1.4465367626294157E-5
0.01351836734693877       0.07                     0.013341360574138999     1.5489654947205828E-5
0.013518367346938778      0.07                     0.02712330561339406      1.4592251636800109E-5
0.013518367346938773      0.07                     0.025154132016742554     1.4719037776599287E-5
0.013518367346938773      0.07                     0.015308264033485145     1.5358967684341682E-5
0.013518367346938776      0.07                     0.017277437630136627     1.5229328675692615E-5
0.013518367346938776      0.07                     0.02318495842009108      1.484588684892262E-5
0.013518367346938773      0.07                     0.019246611226788113     1.5100755182386409E-5
0.013518367346938776      0.07                     0.021215784823439596     1.4973032472847055E-5
0.014897959183673459      0.07                     0.002716686641441375     1.621538543712795E-5
0.014897959183673462      0.07                     0.0029749752364935595    1.6197247517321215E-5
0.014897959183673471      0.07                     0.0032874511917866606    1.6175336236656688E-5
0.014897959183673476      0.07                     0.0036654850780774586    1.614887463464104E-5
0.014897959183673464      0.07                     0.004122831286362799     1.6116929176288353E-5
0.014897959183673464      0.07                     0.004676144841779008     1.6078379011615272E-5
0.014897959183673464      0.07                     0.005345545082275643     1.603188536770077E-5
0.014897959183673471      0.07                     0.006155392125153706     1.5975852677991892E-5
0.014897959183673471      0.07                     0.007135156172279599     1.5908361155741005E-5
0.014897959183673464      0.07                     0.008320485380898862     1.5827150265725775E-5
0.014897959183673471      0.07                     0.03303082640334852      1.4214462846677915E-5
0.014897959183673468      0.07                     0.035                    1.4087352716647696E-5
0.014897959183673464      0.07                     0.009754508421252426     1.5729591864687805E-5
0.014897959183673464      0.07                     0.011451893251485297     1.5615018311476066E-5
0.014897959183673471      0.07                     0.031061652806697034     1.434134796922564E-5
0.014897959183673468      0.07                     0.013341360574139        1.548866163330682E-5
0.014897959183673471      0.07                     0.02909247921004554      1.4468006098380635E-5
0.014897959183673476      0.07                     0.027123305613394058     1.4594467866459425E-5
0.014897959183673471      0.07                     0.025154132016742554     1.4720819716031745E-5
0.014897959183673462      0.07                     0.015308264033485154     1.5358405740566515E-5
0.014897959183673471      0.07                     0.02318495842009108      1.484721598373997E-5
0.014897959183673464      0.07                     0.01727743763013663      1.5229227454269858E-5
0.01489795918367346       0.07                     0.019246611226788113     1.5101131998143735E-5
0.014897959183673468      0.07                     0.021215784823439592     1.4973890533199515E-5
0.016253061224489797      0.07                     0.002716686641441375     1.6212507507900583E-5
0.016253061224489794      0.07                     0.0029749752364935586    1.6194394099433366E-5
0.01625306122448979       0.07                     0.0032874511917866597    1.6172513723077326E-5
0.0162530612244898        0.07                     0.0036654850780774586    1.614609133482078E-5
0.01625306122448979       0.07                     0.004122831286362799     1.611419598023709E-5
0.016253061224489794      0.07                     0.004676144841779009     1.6075710316715915E-5
0.0162530612244898        0.07                     0.005345545082275643     1.602930034838765E-5
0.0162530612244898        0.07                     0.006155392125153706     1.5973377060727443E-5
0.016253061224489797      0.07                     0.007135156172279598     1.590602975708008E-5
0.016253061224489794      0.07                     0.008320485380898862     1.5825010380162958E-5
0.016253061224489797      0.07                     0.03303082640334851      1.4218155644858382E-5
0.016253061224489797      0.07                     0.035                    1.4091522360369824E-5
0.0162530612244898        0.07                     0.009754508421252426     1.572770772277024E-5
0.016253061224489794      0.07                     0.011451893251485299     1.561346970936776E-5
0.016253061224489797      0.07                     0.03106165280669703      1.4344578770260539E-5
0.016253061224489794      0.07                     0.013341360574138999     1.5487525254140373E-5
0.0162530612244898        0.07                     0.029092479210045548     1.4470783475273333E-5
0.0162530612244898        0.07                     0.027123305613394065     1.4596789875479551E-5
0.016253061224489797      0.07                     0.025154132016742554     1.4722673999762046E-5
0.0162530612244898        0.07                     0.015308264033485147     1.5357736307339117E-5
0.0162530612244898        0.07                     0.023184958420091082     1.4848583187423252E-5
0.0162530612244898        0.07                     0.017277437630136634     1.5229055453287652E-5
0.016253061224489794      0.07                     0.021215784823439596     1.4974751240343378E-5
0.0162530612244898        0.07                     0.019246611226788113     1.5101475002646317E-5
0.01758367346938774       0.07                     0.0027166866414413742    1.620933636652489E-5
0.017583673469387752      0.07                     0.002974975236493558     1.6191249422241583E-5
0.017583673469387745      0.07                     0.003287451191786659     1.6169402432407985E-5
0.017583673469387762      0.07                     0.003665485078077458     1.614302243393907E-5
0.01758367346938774       0.07                     0.004122831286362799     1.6111181274648574E-5
0.017583673469387755      0.07                     0.004676144841779009     1.6072765419428893E-5
0.017583673469387755      0.07                     0.005345545082275643     1.6026446053621846E-5
0.017583673469387755      0.07                     0.006155392125153706     1.5970641257378376E-5
0.017583673469387755      0.07                     0.007135156172279599     1.590345015146438E-5
0.01758367346938775       0.07                     0.008320485380898864     1.5822638099349488E-5
0.017583673469387755      0.07                     0.03303082640334853      1.4222027130160027E-5
0.017583673469387755      0.07000000000000002      0.03500000000000001      1.4095903348636496E-5
0.01758367346938775       0.07                     0.009754508421252426     1.5725612003602746E-5
0.017583673469387762      0.07                     0.029092479210045544     1.4473675174768879E-5
0.017583673469387752      0.07                     0.03106165280669703      1.4347955853456341E-5
0.017583673469387755      0.07                     0.011451893251485292     1.5611736184445355E-5
0.01758367346938776       0.07                     0.02712330561339406      1.4599194522023594E-5
0.01758367346938775       0.07                     0.013341360574138999     1.548623556526879E-5
0.017583673469387755      0.07                     0.015308264033485145     1.535694788617907E-5
0.017583673469387755      0.07                     0.025154132016742565     1.472457913532711E-5
0.017583673469387752      0.07                     0.023184958420091085     1.4849968891171552E-5
0.017583673469387755      0.07                     0.017277437630136627     1.5228799480500071E-5
0.017583673469387755      0.07                     0.021215784823439592     1.4975597169049343E-5
0.017583673469387755      0.07                     0.019246611226788113     1.510176896772967E-5
0.018889795918367338      0.07                     0.002716686641441375     1.620586217005769E-5
0.018889795918367345      0.07                     0.002974975236493559     1.6187803630252848E-5
0.018889795918367334      0.07                     0.0032874511917866593    1.6165992499449425E-5
0.018889795918367345      0.07                     0.00366548507807746      1.613965806253039E-5
0.018889795918367338      0.07                     0.004122831286362799     1.6107875194791174E-5
0.01888979591836734       0.07                     0.004676144841779009     1.606953447321616E-5
0.018889795918367338      0.07                     0.005345545082275643     1.602331267315759E-5
0.01888979591836734       0.07                     0.006155392125153706     1.5967635514874603E-5
0.018889795918367345      0.07                     0.007135156172279599     1.590061265996832E-5
0.01888979591836733       0.07                     0.008320485380898864     1.5820023813798106E-5
0.018889795918367338      0.07                     0.033030826403348514     1.4226051898594674E-5
0.01888979591836734       0.07                     0.035                    1.4100468673197383E-5
0.018889795918367334      0.07                     0.009754508421252426     1.572329510251124E-5
0.01888979591836734       0.07                     0.029092479210045548     1.4476658254204737E-5
0.018889795918367345      0.07                     0.031061652806697034     1.4351455118058295E-5
0.018889795918367338      0.07                     0.011451893251485297     1.5609807946399917E-5
0.018889795918367334      0.07                     0.013341360574139        1.5484782228002898E-5
0.018889795918367338      0.07                     0.025154132016742554     1.4726514794787196E-5
0.018889795918367345      0.07                     0.02712330561339406      1.4601660067354161E-5
0.018889795918367345      0.07                     0.01530826403348515      1.5356029113126515E-5
0.01888979591836734       0.07                     0.017277437630136634     1.5228446684768112E-5
