-0.07	-0.00489594
-0.069	-0.00465955
-0.068	-0.00441692
-0.067	-0.0041685
-0.066	-0.00392145
-0.065	-0.00367515
-0.064	-0.00342595
-0.063	-0.00317556
-0.062	-0.00292616
-0.061	-0.00268598
-0.06	-0.00245809
-0.059	-0.00224216
-0.058	-0.00204387
-0.057	-0.00187027
-0.056	-0.00173458
-0.055	-0.001648
-0.054	-0.00161909
-0.053	-0.00166429
-0.052	-0.00180371
-0.051	-0.00206554
-0.05	-0.00248079
-0.049	-0.00308121
-0.048	-0.00391093
-0.047	-0.00502317
-0.046	-0.00648488
-0.045	-0.00837415
-0.044	-0.0107775
-0.043	-0.0138021
-0.042	-0.0175738
-0.041	-0.02224
-0.04	-0.027969
-0.039	-0.0349435
-0.038	-0.0433706
-0.037	-0.0534746
-0.036	-0.0654949
-0.035	-0.0796781
-0.034	-0.0962632
-0.033	-0.115483
-0.032	-0.137551
-0.031	-0.162648
-0.03	-0.190919
-0.029	-0.222445
-0.028	-0.257245
-0.027	-0.295252
-0.026	-0.336285
-0.025	-0.380024
-0.024	-0.425961
-0.023	-0.473383
-0.022	-0.521353
-0.021	-0.568742
-0.02	-0.614314
-0.019	-0.656853
-0.018	-0.695339
-0.017	-0.729075
-0.016	-0.757765
-0.015	-0.781497
-0.014	-0.800648
-0.013	-0.81578
-0.012	-0.827528
-0.011	-0.836516
-0.01	-0.843315
-0.009	-0.848403
-0.008	-0.852174
-0.007	-0.854941
-0.006	-0.856947
-0.005	-0.858384
-0.004	-0.859391
-0.003	-0.860072
-0.002	-0.860502
-0.001	-0.860728
0	-0.860785
0.001	-0.860678
0.002	-0.860397
0.003	-0.859915
0.004	-0.85918
0.005	-0.858122
0.006	-0.856635
0.007	-0.854575
0.008	-0.851754
0.009	-0.847928
0.01	-0.842788
0.011	-0.835938
0.012	-0.826894
0.013	-0.815091
0.014	-0.799904
0.015	-0.780699
0.016	-0.756914
0.017	-0.728167
0.018	-0.694374
0.019	-0.655831
0.02	-0.613236
0.021	-0.567608
0.022	-0.520161
0.023	-0.472131
0.024	-0.42465
0.025	-0.378654
0.026	-0.334856
0.027	-0.293761
0.028	-0.255692
0.029	-0.220829
0.03	-0.189241
0.031	-0.160909
0.032	-0.135745
0.033	-0.113611
0.034	-0.0943239
0.035	-0.0776727
0.036	-0.0634238
0.037	-0.0513336
0.038	-0.0411578
0.039	-0.0326589
0.04	-0.0256134
0.041	-0.0198138
0.042	-0.0150725
0.043	-0.0112236
0.044	-0.00812151
0.045	-0.00564145
0.046	-0.00367582
0.047	-0.00213322
0.048	-0.00093713
0.049	-2.35E-05
0.05	0.000660246
0.051	0.00115847
0.052	0.00150796
0.053	0.00173868
0.054	0.00187523
0.055	0.00193726
0.056	0.00194122
0.057	0.00190089
0.058	0.00182713
0.059	0.00172871
0.06	0.00161232
0.061	0.00148361
0.062	0.00134752
0.063	0.00120763
0.064	0.0010668
0.065	0.000926901
0.066	0.000789548
0.067	0.000656418
0.068	0.000528457
0.069	0.000406338
0.07	0.000290274
