-0.0006  -0.296615  -0.28897
-0.000595987  -0.29473  -0.287796
-0.000591973  -0.292663  -0.286912
-0.00058796  -0.290635  -0.285848
-0.000583946  -0.288653  -0.284503
-0.000579933  -0.286627  -0.283359
-0.00057592  -0.284759  -0.282112
-0.000571906  -0.2827  -0.280593
-0.000567893  -0.280627  -0.279455
-0.00056388  -0.278789  -0.278409
-0.000559866  -0.276873  -0.27662
-0.000555853  -0.274815  -0.275432
-0.000551839  -0.272908  -0.274516
-0.000547826  -0.270909  -0.271653
-0.000543813  -0.268904  -0.267403
-0.000539799  -0.266936  -0.266319
-0.000535786  -0.264802  -0.265819
-0.000531773  -0.262894  -0.264401
-0.000527759  -0.260933  -0.262518
-0.000523746  -0.258892  -0.25615
-0.000519732  -0.256913  -0.252362
-0.000515719  -0.255011  -0.251263
-0.000511706  -0.253042  -0.249465
-0.000507692  -0.251042  -0.246094
-0.000503679  -0.249091  -0.245047
-0.000499666  -0.247094  -0.244327
-0.000495652  -0.24511  -0.243653
-0.000491639  -0.243079  -0.242869
-0.000487625  -0.241066  -0.242169
-0.000483612  -0.239096  -0.241614
-0.000479599  -0.237207  -0.241144
-0.000475585  -0.235187  -0.240565
-0.000471572  -0.233204  -0.23545
-0.000467559  -0.231261  -0.232083
-0.000463545  -0.229186  -0.230276
-0.000459532  -0.227218  -0.227846
-0.000455518  -0.225311  -0.225453
-0.000451505  -0.223277  -0.223009
-0.000447492  -0.221263  -0.22132
-0.000443478  -0.219287  -0.218046
-0.000439465  -0.217352  -0.213058
-0.000435452  -0.215327  -0.211902
-0.000431438  -0.213346  -0.211195
-0.000427425  -0.211395  -0.210472
-0.000423411  -0.209382  -0.209777
-0.000419398  -0.207434  -0.208926
-0.000415385  -0.205477  -0.207914
-0.000411371  -0.20343  -0.207071
-0.000407358  -0.201516  -0.206083
-0.000403344  -0.199532  -0.20475
-0.000399331  -0.197492  -0.203587
-0.000395318  -0.195463  -0.202027
-0.000391304  -0.193485  -0.199146
-0.000387291  -0.191551  -0.197087
-0.000383278  -0.189609  -0.195532
-0.000379264  -0.187598  -0.191439
-0.000375251  -0.185644  -0.188084
-0.000371237  -0.183644  -0.186928
-0.000367224  -0.181666  -0.184617
-0.000363211  -0.179727  -0.180476
-0.000359197  -0.177749  -0.177369
-0.000355184  -0.175762  -0.175585
-0.000351171  -0.173624  -0.174518
-0.000347157  -0.171721  -0.172249
-0.000343144  -0.169822  -0.170778
-0.00033913  -0.167877  -0.169949
-0.000335117  -0.165837  -0.168685
-0.000331104  -0.163791  -0.166441
-0.00032709  -0.161827  -0.164831
-0.000323077  -0.159842  -0.161494
-0.000319064  -0.157979  -0.156967
-0.00031505  -0.155957  -0.155744
-0.000311037  -0.15393  -0.153757
-0.000307023  -0.152012  -0.150373
-0.00030301  -0.150054  -0.1474
-0.000298997  -0.148004  -0.147301
-0.000294983  -0.146016  -0.146969
-0.00029097  -0.144083  -0.143902
-0.000286957  -0.14208  -0.141483
-0.000282943  -0.140065  -0.140773
-0.00027893  -0.138157  -0.140119
-0.000274916  -0.136183  -0.139346
-0.000270903  -0.134145  -0.138543
-0.00026689  -0.132165  -0.134219
-0.000262876  -0.130159  -0.13066
-0.000258863  -0.128208  -0.129642
-0.000254849  -0.12618  -0.128464
-0.000250836  -0.124255  -0.124119
-0.000246823  -0.12237  -0.120663
-0.000242809  -0.120389  -0.119697
-0.000238796  -0.118365  -0.118906
-0.000234783  -0.116359  -0.117701
-0.000230769  -0.114491  -0.115652
-0.000226756  -0.112448  -0.114324
-0.000222742  -0.110438  -0.111699
-0.000218729  -0.108426  -0.107583
-0.000214716  -0.106461  -0.10616
-0.000210702  -0.104528  -0.104707
-0.000206689  -0.102503  -0.101611
-0.000202676  -0.100485  -0.100117
-0.000198662  -0.0985768  -0.099283
-0.000194649  -0.0966508  -0.0975552
-0.000190635  -0.0945812  -0.0946342
-0.000186622  -0.0925942  -0.093554
-0.000182609  -0.0906447  -0.0926479
-0.000178595  -0.0887248  -0.0901821
-0.000174582  -0.0866854  -0.0874297
-0.000170569  -0.0846742  -0.0860007
-0.000166555  -0.082676  -0.0844907
-0.000162542  -0.0807583  -0.082021
-0.000158528  -0.0787625  -0.0784556
-0.000154515  -0.0768627  -0.0764586
-0.000150502  -0.0748553  -0.0751377
-0.000146488  -0.0728826  -0.0731031
-0.000142475  -0.0709118  -0.0713207
-0.000138462  -0.0689349  -0.0689069
-0.000134448  -0.0668705  -0.0678535
-0.000130435  -0.0648926  -0.0657884
-0.000126421  -0.0629195  -0.0625762
-0.000122408  -0.061013  -0.0603991
-0.000118395  -0.0590522  -0.0581849
-0.000114381  -0.0570138  -0.0556115
-0.000110368  -0.0550247  -0.0527966
-0.000106355  -0.0530636  -0.0512482
-0.000102341  -0.0510137  -0.0500507
-9.83278e-05  -0.0490081  -0.0480229
-9.43144e-05  -0.047118  -0.0462988
-9.0301e-05  -0.045185  -0.0453346
-8.62876e-05  -0.0432202  -0.0441885
-8.22742e-05  -0.0412194  -0.0429418
-7.82609e-05  -0.0392277  -0.0406517
-7.42475e-05  -0.037227  -0.0384953
-7.02341e-05  -0.035211  -0.0371787
-6.62207e-05  -0.0333429  -0.0351441
-6.22074e-05  -0.0313305  -0.0329738
-5.8194e-05  -0.0293121  -0.0319166
-5.41806e-05  -0.0274673  -0.0301661
-5.01672e-05  -0.0253802  -0.0266352
-4.61538e-05  -0.0233662  -0.0253376
-4.21405e-05  -0.0214436  -0.0236968
-3.81271e-05  -0.019475  -0.0210444
-3.41137e-05  -0.0174772  -0.0178663
-3.01003e-05  -0.0155035  -0.0161497
-2.6087e-05  -0.0135121  -0.015164
-2.20736e-05  -0.0115554  -0.0139213
-1.80602e-05  -0.00958508  -0.0116088
-1.40468e-05  -0.0075728  -0.0105559
-1.00334e-05  -0.00559254  -0.00943907
-6.02007e-06  -0.00369521  -0.00718192
-2.00669e-06  -0.00165177  -0.00565367
2.00669e-06  0.00040435  -0.00411055
6.02007e-06  0.00228316  -0.00310872
1.00334e-05  0.00428255  -0.00194906
1.40468e-05  0.0062239  0.000897111
1.80602e-05  0.00819051  0.00364083
