#  Mirror - TypbeB F127001 frontside on foam tissue - meas 2
#  Data analysis - 2021-07-06 - Executed with Python script version: D:\Local data analysis and reports\2021-07-06_TypeBF1270001_JTEC_frontside_ontissue_meas2\standard_script_avg_analysis_grazing_V2_01_08.py
#  Analysis Parameters: 
#  Scaling factor in x direction - length of mirror = 8.6290E-04 m/pixels
#  Scaling factor in y direction - width of mirror = 2.667E-04 m/pixels
#  Number of measurement files for averaging: 15
#  Averaging over n pixels for profile calculation: n = 5
# 
#  Height 2D map of mirror TypbeB F127001 frontside on foam tissue - meas 2 - derived from the average over all 15 measurements.
# Data output
#  x y height positions 
#  meters meters meters
# 
-3.5853307766e-01;-1.0001250000e-02;8.0424617816e-09
-3.5767018217e-01;-1.0001250000e-02;7.3340081524e-09
-3.5680728667e-01;-1.0001250000e-02;7.6137908811e-09
-3.5594439118e-01;-1.0001250000e-02;7.9745033138e-09
-3.5508149569e-01;-1.0001250000e-02;6.7479561442e-09
-3.5421860019e-01;-1.0001250000e-02;6.5476965908e-09
-3.5335570470e-01;-1.0001250000e-02;6.4455212842e-09
-3.5249280920e-01;-1.0001250000e-02;7.3448567051e-09
-3.5162991371e-01;-1.0001250000e-02;7.2436963047e-09
-3.5076701822e-01;-1.0001250000e-02;7.7404448393e-09
-3.4990412272e-01;-1.0001250000e-02;7.1335129733e-09
-3.4904122723e-01;-1.0001250000e-02;7.0731460025e-09
-3.4817833174e-01;-1.0001250000e-02;7.0127661647e-09
-3.4731543624e-01;-1.0001250000e-02;7.3034456947e-09
-3.4645254075e-01;-1.0001250000e-02;5.8478931768e-09
-3.4558964525e-01;-1.0001250000e-02;5.4252890860e-09
-3.4472674976e-01;-1.0001250000e-02;7.7727322351e-09
-3.4386385427e-01;-1.0001250000e-02;7.3287070166e-09
-3.4300095877e-01;-1.0001250000e-02;6.8557217179e-09
-3.4213806328e-01;-1.0001250000e-02;5.3272298783e-09
-3.4127516779e-01;-1.0001250000e-02;6.8528402838e-09
-3.4041227229e-01;-1.0001250000e-02;7.1043543896e-09
-3.3954937680e-01;-1.0001250000e-02;7.7046032578e-09
-3.3868648130e-01;-1.0001250000e-02;7.7383939431e-09
-3.3782358581e-01;-1.0001250000e-02;6.2087376082e-09
-3.3696069032e-01;-1.0001250000e-02;5.7291664893e-09
-3.3609779482e-01;-1.0001250000e-02;8.4450893839e-09
-3.3523489933e-01;-1.0001250000e-02;7.1673938056e-09
-3.3437200384e-01;-1.0001250000e-02;5.6882671673e-09
-3.3350910834e-01;-1.0001250000e-02;6.4661478456e-09
-3.3264621285e-01;-1.0001250000e-02;5.8967235751e-09
-3.3178331735e-01;-1.0001250000e-02;5.4595544364e-09
-3.3092042186e-01;-1.0001250000e-02;6.5755403462e-09
-3.3005752637e-01;-1.0001250000e-02;6.7753905589e-09
-3.2919463087e-01;-1.0001250000e-02;6.3242151771e-09
-3.2833173538e-01;-1.0001250000e-02;7.9200146494e-09
-3.2746883988e-01;-1.0001250000e-02;7.1940328015e-09
-3.2660594439e-01;-1.0001250000e-02;6.9794594220e-09
-3.2574304890e-01;-1.0001250000e-02;7.8248970027e-09
-3.2488015340e-01;-1.0001250000e-02;7.4630498620e-09
-3.2401725791e-01;-1.0001250000e-02;8.1152819955e-09
-3.2315436242e-01;-1.0001250000e-02;7.7817440857e-09
-3.2229146692e-01;-1.0001250000e-02;5.8598560755e-09
-3.2142857143e-01;-1.0001250000e-02;7.5176217677e-09
-3.2056567593e-01;-1.0001250000e-02;7.0040234299e-09
-3.1970278044e-01;-1.0001250000e-02;7.4088930513e-09
-3.1883988495e-01;-1.0001250000e-02;7.9675119893e-09
-3.1797698945e-01;-1.0001250000e-02;7.8472411291e-09
-3.1711409396e-01;-1.0001250000e-02;7.0013748599e-09
-3.1625119847e-01;-1.0001250000e-02;5.8106600760e-09
-3.1538830297e-01;-1.0001250000e-02;5.6683664345e-09
-3.1452540748e-01;-1.0001250000e-02;4.9434404520e-09
-3.1366251198e-01;-1.0001250000e-02;5.8550671357e-09
-3.1279961649e-01;-1.0001250000e-02;5.5668099303e-09
-3.1193672100e-01;-1.0001250000e-02;5.0786202642e-09
-3.1107382550e-01;-1.0001250000e-02;3.8233233961e-09
-3.1021093001e-01;-1.0001250000e-02;4.8990574908e-09
-3.0934803452e-01;-1.0001250000e-02;6.2368386188e-09
-3.0848513902e-01;-1.0001250000e-02;5.4104479402e-09
-3.0762224353e-01;-1.0001250000e-02;6.5767936373e-09
-3.0675934803e-01;-1.0001250000e-02;5.2149565860e-09
-3.0589645254e-01;-1.0001250000e-02;4.0875002649e-09
-3.0503355705e-01;-1.0001250000e-02;4.5599140982e-09
-3.0417066155e-01;-1.0001250000e-02;5.0196843863e-09
-3.0330776606e-01;-1.0001250000e-02;4.3541308460e-09
-3.0244487057e-01;-1.0001250000e-02;4.0682052625e-09
-3.0158197507e-01;-1.0001250000e-02;3.8169684238e-09
-3.0071907958e-01;-1.0001250000e-02;4.2829353096e-09
-2.9985618408e-01;-1.0001250000e-02;4.8579864209e-09
-2.9899328859e-01;-1.0001250000e-02;4.3099116211e-09
-2.9813039310e-01;-1.0001250000e-02;5.2439691581e-09
-2.9726749760e-01;-1.0001250000e-02;5.6306617173e-09
-2.9640460211e-01;-1.0001250000e-02;4.0211207719e-09
-2.9554170662e-01;-1.0001250000e-02;3.4322097376e-09
-2.9467881112e-01;-1.0001250000e-02;3.0817447479e-09
-2.9381591563e-01;-1.0001250000e-02;2.9614885112e-09
-2.9295302013e-01;-1.0001250000e-02;3.0362549465e-09
-2.9209012464e-01;-1.0001250000e-02;2.4174873350e-09
-2.9122722915e-01;-1.0001250000e-02;3.3368478077e-09
-2.9036433365e-01;-1.0001250000e-02;3.5986817591e-09
-2.8950143816e-01;-1.0001250000e-02;2.0974192563e-09
-2.8863854267e-01;-1.0001250000e-02;4.6302725293e-09
-2.8777564717e-01;-1.0001250000e-02;3.5848159217e-09
-2.8691275168e-01;-1.0001250000e-02;4.5506971920e-09
-2.8604985618e-01;-1.0001250000e-02;3.1422071966e-09
-2.8518696069e-01;-1.0001250000e-02;2.2990477284e-09
-2.8432406520e-01;-1.0001250000e-02;1.4787596897e-09
-2.8346116970e-01;-1.0001250000e-02;3.0494635219e-09
-2.8259827421e-01;-1.0001250000e-02;4.2520386431e-09
-2.8173537872e-01;-1.0001250000e-02;1.7436356061e-09
-2.8087248322e-01;-1.0001250000e-02;2.4532268396e-09
-2.8000958773e-01;-1.0001250000e-02;2.2007393846e-09
-2.7914669223e-01;-1.0001250000e-02;2.5026793827e-09
-2.7828379674e-01;-1.0001250000e-02;1.2985526771e-09
-2.7742090125e-01;-1.0001250000e-02;-6.9071411362e-11
-2.7655800575e-01;-1.0001250000e-02;1.1245205447e-09
-2.7569511026e-01;-1.0001250000e-02;8.8115662255e-10
-2.7483221477e-01;-1.0001250000e-02;2.0036074020e-09
-2.7396931927e-01;-1.0001250000e-02;2.0335508906e-09
-2.7310642378e-01;-1.0001250000e-02;6.6377140232e-11
-2.7224352828e-01;-1.0001250000e-02;1.1075422316e-10
-2.7138063279e-01;-1.0001250000e-02;1.0971311369e-09
-2.7051773730e-01;-1.0001250000e-02;3.5907681140e-10
-2.6965484180e-01;-1.0001250000e-02;9.5405193801e-10
-2.6879194631e-01;-1.0001250000e-02;1.0923367846e-09
-2.6792905081e-01;-1.0001250000e-02;3.5296337127e-10
-2.6706615532e-01;-1.0001250000e-02;1.7785335626e-09
-2.6620325983e-01;-1.0001250000e-02;1.7416576906e-10
-2.6534036433e-01;-1.0001250000e-02;3.5866283876e-10
-2.6447746884e-01;-1.0001250000e-02;1.6337382902e-09
-2.6361457335e-01;-1.0001250000e-02;2.6579571464e-10
-2.6275167785e-01;-1.0001250000e-02;5.5145140387e-11
-2.6188878236e-01;-1.0001250000e-02;-1.9107184466e-10
-2.6102588686e-01;-1.0001250000e-02;-5.1423869003e-10
-2.6016299137e-01;-1.0001250000e-02;-1.6035060810e-10
-2.5930009588e-01;-1.0001250000e-02;-5.3573621761e-10
-2.5843720038e-01;-1.0001250000e-02;-2.4779131020e-10
-2.5757430489e-01;-1.0001250000e-02;-1.2270817988e-10
-2.5671140940e-01;-1.0001250000e-02;-4.6818338846e-10
-2.5584851390e-01;-1.0001250000e-02;-8.2994910411e-10
-2.5498561841e-01;-1.0001250000e-02;-5.1663441187e-10
-2.5412272291e-01;-1.0001250000e-02;-8.1123746062e-11
-2.5325982742e-01;-1.0001250000e-02;-1.2599479945e-09
-2.5239693193e-01;-1.0001250000e-02;-1.1120997874e-09
-2.5153403643e-01;-1.0001250000e-02;-1.2892988306e-09
-2.5067114094e-01;-1.0001250000e-02;-2.1548517474e-09
-2.4980824545e-01;-1.0001250000e-02;-9.2241711317e-10
-2.4894534995e-01;-1.0001250000e-02;-5.0296415425e-10
-2.4808245446e-01;-1.0001250000e-02;7.2953257910e-10
-2.4721955896e-01;-1.0001250000e-02;-1.3875429099e-09
-2.4635666347e-01;-1.0001250000e-02;-6.8477576095e-10
-2.4549376798e-01;-1.0001250000e-02;-2.5294430352e-09
-2.4463087248e-01;-1.0001250000e-02;-2.8336366448e-09
-2.4376797699e-01;-1.0001250000e-02;-2.3964554993e-09
-2.4290508150e-01;-1.0001250000e-02;-1.7963654512e-09
-2.4204218600e-01;-1.0001250000e-02;-5.7794675943e-10
-2.4117929051e-01;-1.0001250000e-02;-1.8345671467e-09
-2.4031639501e-01;-1.0001250000e-02;-1.0450223297e-09
-2.3945349952e-01;-1.0001250000e-02;-3.5867298052e-10
-2.3859060403e-01;-1.0001250000e-02;-3.0143187576e-10
-2.3772770853e-01;-1.0001250000e-02;-3.8349418694e-10
-2.3686481304e-01;-1.0001250000e-02;-1.3391920360e-09
-2.3600191755e-01;-1.0001250000e-02;-2.0524890746e-09
-2.3513902205e-01;-1.0001250000e-02;-1.6631988051e-09
-2.3427612656e-01;-1.0001250000e-02;-1.8709360858e-09
-2.3341323106e-01;-1.0001250000e-02;-2.5321629728e-09
-2.3255033557e-01;-1.0001250000e-02;-1.1003186270e-09
-2.3168744008e-01;-1.0001250000e-02;-2.8917496530e-10
-2.3082454458e-01;-1.0001250000e-02;5.3852788651e-10
-2.2996164909e-01;-1.0001250000e-02;-3.3169585400e-10
-2.2909875360e-01;-1.0001250000e-02;-1.0991835622e-09
-2.2823585810e-01;-1.0001250000e-02;1.1809848747e-10
-2.2737296261e-01;-1.0001250000e-02;-5.8376899498e-11
-2.2651006711e-01;-1.0001250000e-02;-5.0566129144e-10
-2.2564717162e-01;-1.0001250000e-02;1.2551507989e-10
-2.2478427613e-01;-1.0001250000e-02;-6.7799873102e-10
-2.2392138063e-01;-1.0001250000e-02;-7.5572502622e-10
-2.2305848514e-01;-1.0001250000e-02;-1.6555634759e-09
-2.2219558965e-01;-1.0001250000e-02;-1.0873656504e-09
-2.2133269415e-01;-1.0001250000e-02;-3.5408687413e-10
-2.2046979866e-01;-1.0001250000e-02;-7.9078886241e-10
-2.1960690316e-01;-1.0001250000e-02;5.0491803111e-10
-2.1874400767e-01;-1.0001250000e-02;1.3436480229e-09
-2.1788111218e-01;-1.0001250000e-02;2.0253436538e-09
-2.1701821668e-01;-1.0001250000e-02;3.9691803551e-10
-2.1615532119e-01;-1.0001250000e-02;1.0404398010e-09
-2.1529242570e-01;-1.0001250000e-02;1.2102135241e-09
-2.1442953020e-01;-1.0001250000e-02;1.6343354071e-09
-2.1356663471e-01;-1.0001250000e-02;1.8017528814e-09
-2.1270373921e-01;-1.0001250000e-02;1.4108563257e-09
-2.1184084372e-01;-1.0001250000e-02;9.5527354642e-10
-2.1097794823e-01;-1.0001250000e-02;1.2133310019e-09
-2.1011505273e-01;-1.0001250000e-02;2.2629477974e-09
-2.0925215724e-01;-1.0001250000e-02;1.8676911416e-09
-2.0838926174e-01;-1.0001250000e-02;1.3910920903e-09
-2.0752636625e-01;-1.0001250000e-02;1.3284484474e-09
-2.0666347076e-01;-1.0001250000e-02;1.6055252132e-09
-2.0580057526e-01;-1.0001250000e-02;7.8079084346e-10
-2.0493767977e-01;-1.0001250000e-02;9.7018038561e-10
-2.0407478428e-01;-1.0001250000e-02;5.7670312929e-10
-2.0321188878e-01;-1.0001250000e-02;8.5724074876e-10
-2.0234899329e-01;-1.0001250000e-02;4.7224942540e-10
-2.0148609779e-01;-1.0001250000e-02;5.6166918240e-10
-2.0062320230e-01;-1.0001250000e-02;1.1128448117e-09
-1.9976030681e-01;-1.0001250000e-02;7.8581729138e-10
-1.9889741131e-01;-1.0001250000e-02;1.7173769158e-09
-1.9803451582e-01;-1.0001250000e-02;1.2665890620e-09
-1.9717162033e-01;-1.0001250000e-02;3.6561380825e-10
-1.9630872483e-01;-1.0001250000e-02;1.2778917842e-10
-1.9544582934e-01;-1.0001250000e-02;-5.9312864024e-10
-1.9458293384e-01;-1.0001250000e-02;3.7052468054e-10
-1.9372003835e-01;-1.0001250000e-02;4.3141468486e-10
-1.9285714286e-01;-1.0001250000e-02;7.8043457924e-10
-1.9199424736e-01;-1.0001250000e-02;8.3794244541e-10
-1.9113135187e-01;-1.0001250000e-02;3.1615673544e-10
-1.9026845638e-01;-1.0001250000e-02;7.2083726600e-11
-1.8940556088e-01;-1.0001250000e-02;-1.5021140479e-10
-1.8854266539e-01;-1.0001250000e-02;-1.3608362568e-09
-1.8767976989e-01;-1.0001250000e-02;-7.5747718702e-10
-1.8681687440e-01;-1.0001250000e-02;-7.7463637751e-10
-1.8595397891e-01;-1.0001250000e-02;-1.1125540275e-09
-1.8509108341e-01;-1.0001250000e-02;9.8288782160e-11
-1.8422818792e-01;-1.0001250000e-02;-6.6904466111e-10
-1.8336529243e-01;-1.0001250000e-02;6.8095841892e-10
-1.8250239693e-01;-1.0001250000e-02;3.4772983712e-10
-1.8163950144e-01;-1.0001250000e-02;1.4135491697e-09
-1.8077660594e-01;-1.0001250000e-02;1.4993957434e-09
-1.7991371045e-01;-1.0001250000e-02;3.9928650944e-10
-1.7905081496e-01;-1.0001250000e-02;-1.4731996297e-10
-1.7818791946e-01;-1.0001250000e-02;4.7718096400e-10
-1.7732502397e-01;-1.0001250000e-02;2.0307304326e-10
-1.7646212848e-01;-1.0001250000e-02;7.0907745210e-10
-1.7559923298e-01;-1.0001250000e-02;1.1396571497e-09
