200  50 
-0.000454774    -5.43748e-07  -1.09088e-07  -2.77463e-09  2.29731e-08  1.84137e-08  3.49925e-09  -1.26141e-08  -2.58572e-08  -3.54762e-08  -4.18159e-08  -4.5336e-08  -4.63894e-08  -4.60618e-08  -4.46233e-08  -4.22708e-08  -3.94894e-08  -3.65906e-08  -3.36141e-08  -3.07507e-08  -2.80815e-08  -2.57761e-08  -2.38145e-08  -2.22358e-08  -2.11201e-08  -2.05185e-08  -2.05197e-08  -2.11201e-08  -2.22358e-08  -2.38145e-08  -2.57761e-08  -2.80815e-08  -3.0751e-08  -3.36141e-08  -3.65906e-08  -3.94892e-08  -4.22709e-08  -4.46233e-08  -4.6062e-08  -4.63896e-08  -4.5336e-08  -4.18159e-08  -3.54762e-08  -2.58572e-08  -1.26141e-08  3.49921e-09  1.84134e-08  2.29731e-08  -2.77463e-09  -1.09087e-07  -5.43748e-07   
-0.000449749    -5.43508e-07  -1.08606e-07  -2.27564e-09  2.34738e-08  1.89218e-08  4.00785e-09  -1.21122e-08  -2.53544e-08  -3.49741e-08  -4.13103e-08  -4.48267e-08  -4.58686e-08  -4.55487e-08  -4.41093e-08  -4.17436e-08  -3.89705e-08  -3.60708e-08  -3.30968e-08  -3.02178e-08  -2.75587e-08  -2.52544e-08  -2.32895e-08  -2.17109e-08  -2.05937e-08  -1.99795e-08  -1.99802e-08  -2.05937e-08  -2.17109e-08  -2.32895e-08  -2.52544e-08  -2.75587e-08  -3.0218e-08  -3.30968e-08  -3.60708e-08  -3.89705e-08  -4.17437e-08  -4.41093e-08  -4.55487e-08  -4.58688e-08  -4.48267e-08  -4.13103e-08  -3.49741e-08  -2.53544e-08  -1.21122e-08  4.00783e-09  1.89217e-08  2.34738e-08  -2.27564e-09  -1.08606e-07  -5.43508e-07   
-0.000444724    -5.43272e-07  -1.08127e-07  -1.77869e-09  2.39727e-08  1.9425e-08  4.51062e-09  -1.1613e-08  -2.48538e-08  -3.44738e-08  -4.08064e-08  -4.432e-08  -4.53519e-08  -4.5041e-08  -4.35972e-08  -4.12207e-08  -3.84563e-08  -3.55535e-08  -3.25832e-08  -2.96904e-08  -2.70383e-08  -2.47352e-08  -2.27673e-08  -2.11887e-08  -2.00695e-08  -1.94461e-08  -1.94463e-08  -2.00695e-08  -2.11887e-08  -2.27673e-08  -2.47352e-08  -2.70383e-08  -2.96905e-08  -3.25832e-08  -3.55535e-08  -3.84563e-08  -4.12207e-08  -4.35972e-08  -4.5041e-08  -4.5352e-08  -4.432e-08  -4.08064e-08  -3.44738e-08  -2.48538e-08  -1.1613e-08  4.51061e-09  1.94249e-08  2.39727e-08  -1.77869e-09  -1.08127e-07  -5.43272e-07   
-0.000439698    -5.43039e-07  -1.07649e-07  -1.28408e-09  2.44695e-08  1.99223e-08  5.00667e-09  -1.11165e-08  -2.43557e-08  -3.39756e-08  -4.03046e-08  -4.38162e-08  -4.48397e-08  -4.45354e-08  -4.30873e-08  -4.07035e-08  -3.79441e-08  -3.50388e-08  -3.20711e-08  -2.91695e-08  -2.65205e-08  -2.4219e-08  -2.2248e-08  -2.06694e-08  -1.95478e-08  -1.89193e-08  -1.89191e-08  -1.95478e-08  -2.06694e-08  -2.2248e-08  -2.4219e-08  -2.65205e-08  -2.91695e-08  -3.20711e-08  -3.50388e-08  -3.79441e-08  -4.07036e-08  -4.30873e-08  -4.45354e-08  -4.48398e-08  -4.38162e-08  -4.03046e-08  -3.39756e-08  -2.43557e-08  -1.11165e-08  5.00667e-09  1.99223e-08  2.44695e-08  -1.28408e-09  -1.07649e-07  -5.43039e-07   
-0.000434673    -5.4281e-07  -1.07174e-07  -7.92121e-10  2.49638e-08  2.04144e-08  5.49902e-09  -1.06231e-08  -2.38603e-08  -3.34799e-08  -3.98052e-08  -4.33157e-08  -4.43324e-08  -4.40322e-08  -4.258e-08  -4.01933e-08  -3.74344e-08  -3.45272e-08  -3.15611e-08  -2.8656e-08  -2.60057e-08  -2.3706e-08  -2.17319e-08  -2.01533e-08  -1.90289e-08  -1.83998e-08  -1.83996e-08  -1.90289e-08  -2.01533e-08  -2.17319e-08  -2.3706e-08  -2.60057e-08  -2.8656e-08  -3.15611e-08  -3.45272e-08  -3.74344e-08  -4.01933e-08  -4.258e-08  -4.40322e-08  -4.43325e-08  -4.33157e-08  -3.98052e-08  -3.34799e-08  -2.38603e-08  -1.06231e-08  5.49902e-09  2.04144e-08  2.49638e-08  -7.92121e-10  -1.07174e-07  -5.4281e-07   
-0.000429648    -5.42586e-07  -1.06701e-07  -3.0311e-10  2.54555e-08  2.09042e-08  5.98929e-09  -1.0133e-08  -2.33679e-08  -3.29869e-08  -3.93085e-08  -4.28186e-08  -4.38305e-08  -4.35316e-08  -4.20756e-08  -3.96903e-08  -3.69273e-08  -3.4019e-08  -3.10535e-08  -2.81471e-08  -2.54941e-08  -2.31965e-08  -2.12193e-08  -1.96407e-08  -1.85131e-08  -1.78843e-08  -1.78841e-08  -1.85131e-08  -1.96407e-08  -2.12193e-08  -2.31965e-08  -2.54941e-08  -2.81471e-08  -3.10535e-08  -3.4019e-08  -3.69273e-08  -3.96903e-08  -4.20756e-08  -4.35316e-08  -4.38305e-08  -4.28186e-08  -3.93085e-08  -3.29869e-08  -2.33679e-08  -1.0133e-08  5.98929e-09  2.09042e-08  2.54555e-08  -3.0311e-10  -1.06701e-07  -5.42586e-07   
-0.000424623    -5.42366e-07  -1.0623e-07  1.8265e-10  2.59441e-08  2.13916e-08  6.47715e-09  -9.64649e-09  -2.2879e-08  -3.2497e-08  -3.88148e-08  -4.23252e-08  -4.33351e-08  -4.30341e-08  -4.15743e-08  -3.91907e-08  -3.64232e-08  -3.35144e-08  -3.05485e-08  -2.76407e-08  -2.49861e-08  -2.26907e-08  -2.07105e-08  -1.91319e-08  -1.80008e-08  -1.73715e-08  -1.73713e-08  -1.80008e-08  -1.91319e-08  -2.07105e-08  -2.26907e-08  -2.49861e-08  -2.76407e-08  -3.05485e-08  -3.35144e-08  -3.64232e-08  -3.91907e-08  -4.15743e-08  -4.30341e-08  -4.33351e-08  -4.23252e-08  -3.88148e-08  -3.2497e-08  -2.2879e-08  -9.64649e-09  6.47715e-09  2.13916e-08  2.59441e-08  1.8265e-10  -1.0623e-07  -5.42366e-07   
-0.000419598    -5.42151e-07  -1.05763e-07  6.64856e-10  2.64294e-08  2.18764e-08  6.96228e-09  -9.16382e-09  -2.23937e-08  -3.20106e-08  -3.83244e-08  -4.18358e-08  -4.28472e-08  -4.25399e-08  -4.10765e-08  -3.86939e-08  -3.59224e-08  -3.30139e-08  -3.00466e-08  -2.71373e-08  -2.44819e-08  -2.21889e-08  -2.02058e-08  -1.8627e-08  -1.74923e-08  -1.68616e-08  -1.68615e-08  -1.74923e-08  -1.8627e-08  -2.02058e-08  -2.21889e-08  -2.44819e-08  -2.71373e-08  -3.00466e-08  -3.30139e-08  -3.59224e-08  -3.86939e-08  -4.10765e-08  -4.25399e-08  -4.28472e-08  -4.18358e-08  -3.83244e-08  -3.20106e-08  -2.23937e-08  -9.16382e-09  6.96228e-09  2.18764e-08  2.64294e-08  6.64856e-10  -1.05763e-07  -5.42151e-07   
-0.000414573    -5.41941e-07  -1.05299e-07  1.14319e-09  2.6911e-08  2.23581e-08  7.44422e-09  -8.68524e-09  -2.19125e-08  -3.1528e-08  -3.78377e-08  -4.13506e-08  -4.23627e-08  -4.20495e-08  -4.05826e-08  -3.82005e-08  -3.54254e-08  -3.25177e-08  -2.95482e-08  -2.66374e-08  -2.3982e-08  -2.16913e-08  -1.97054e-08  -1.81265e-08  -1.69879e-08  -1.63553e-08  -1.63552e-08  -1.69879e-08  -1.81265e-08  -1.97054e-08  -2.16913e-08  -2.3982e-08  -2.66374e-08  -2.95482e-08  -3.25177e-08  -3.54254e-08  -3.82005e-08  -4.05826e-08  -4.20495e-08  -4.23627e-08  -4.13506e-08  -3.78377e-08  -3.1528e-08  -2.19125e-08  -8.68524e-09  7.44422e-09  2.23581e-08  2.6911e-08  1.14319e-09  -1.05299e-07  -5.41941e-07   
-0.000409548    -5.41738e-07  -1.0484e-07  1.61708e-09  2.73879e-08  2.2834e-08  7.92032e-09  -8.211e-09  -2.14358e-08  -3.10503e-08  -3.73565e-08  -4.087e-08  -4.1885e-08  -4.15649e-08  -4.00943e-08  -3.77138e-08  -3.49342e-08  -3.20259e-08  -2.90555e-08  -2.6144e-08  -2.34867e-08  -2.11983e-08  -1.92095e-08  -1.76305e-08  -1.64885e-08  -1.58556e-08  -1.58555e-08  -1.64885e-08  -1.76305e-08  -1.92095e-08  -2.11983e-08  -2.34867e-08  -2.6144e-08  -2.90555e-08  -3.20259e-08  -3.49342e-08  -3.77138e-08  -4.00943e-08  -4.15649e-08  -4.1885e-08  -4.087e-08  -3.73565e-08  -3.10503e-08  -2.14358e-08  -8.211e-09  7.92032e-09  2.2834e-08  2.73879e-08  1.61708e-09  -1.0484e-07  -5.41738e-07   
-0.000404523    -5.41541e-07  -1.04387e-07  2.08604e-09  2.78595e-08  2.3303e-08  8.38941e-09  -7.74135e-09  -2.09639e-08  -3.05782e-08  -3.68813e-08  -4.03942e-08  -4.14149e-08  -4.10871e-08  -3.96123e-08  -3.72352e-08  -3.44498e-08  -3.1539e-08  -2.85692e-08  -2.56586e-08  -2.29965e-08  -2.071e-08  -1.87185e-08  -1.71393e-08  -1.59944e-08  -1.5364e-08  -1.53639e-08  -1.59944e-08  -1.71393e-08  -1.87185e-08  -2.071e-08  -2.29965e-08  -2.56586e-08  -2.85692e-08  -3.1539e-08  -3.44498e-08  -3.72352e-08  -3.96123e-08  -4.10871e-08  -4.14149e-08  -4.03942e-08  -3.68813e-08  -3.05782e-08  -2.09639e-08  -7.74135e-09  8.38941e-09  2.3303e-08  2.78595e-08  2.08604e-09  -1.04387e-07  -5.41541e-07   
-0.000399497    -5.4135e-07  -1.03941e-07  2.54964e-09  2.83254e-08  2.37645e-08  8.85104e-09  -7.27655e-09  -2.04973e-08  -3.01123e-08  -3.64129e-08  -3.99234e-08  -4.09517e-08  -4.06167e-08  -3.91373e-08  -3.67652e-08  -3.39728e-08  -3.10572e-08  -2.809e-08  -2.51816e-08  -2.25119e-08  -2.02268e-08  -1.82327e-08  -1.66531e-08  -1.55063e-08  -1.48811e-08  -1.4881e-08  -1.55063e-08  -1.66531e-08  -1.82327e-08  -2.02268e-08  -2.25119e-08  -2.51816e-08  -2.809e-08  -3.10572e-08  -3.39728e-08  -3.67652e-08  -3.91373e-08  -4.06167e-08  -4.09517e-08  -3.99234e-08  -3.64129e-08  -3.01123e-08  -2.04973e-08  -7.27655e-09  8.85104e-09  2.37645e-08  2.83254e-08  2.54964e-09  -1.03941e-07  -5.4135e-07   
-0.000394472    -5.41163e-07  -1.03501e-07  3.00744e-09  2.87851e-08  2.42182e-08  9.30476e-09  -6.81686e-09  -2.00364e-08  -2.96528e-08  -3.59516e-08  -3.94579e-08  -4.04955e-08  -4.01541e-08  -3.86697e-08  -3.63027e-08  -3.35035e-08  -3.05811e-08  -2.76182e-08  -2.47133e-08  -2.20334e-08  -1.9749e-08  -1.77522e-08  -1.61724e-08  -1.50245e-08  -1.44071e-08  -1.4407e-08  -1.50245e-08  -1.61724e-08  -1.77522e-08  -1.9749e-08  -2.20334e-08  -2.47133e-08  -2.76182e-08  -3.05811e-08  -3.35035e-08  -3.63027e-08  -3.86697e-08  -4.01541e-08  -4.04955e-08  -3.94579e-08  -3.59516e-08  -2.96528e-08  -2.00364e-08  -6.81686e-09  9.30476e-09  2.42182e-08  2.87851e-08  3.00744e-09  -1.03501e-07  -5.41163e-07   
-0.000389447    -5.40981e-07  -1.03068e-07  3.45901e-09  2.92383e-08  2.46649e-08  9.7504e-09  -6.36253e-09  -1.95818e-08  -2.92003e-08  -3.54978e-08  -3.8998e-08  -4.00463e-08  -3.96999e-08  -3.821e-08  -3.58467e-08  -3.30425e-08  -3.01111e-08  -2.71543e-08  -2.42518e-08  -2.15614e-08  -1.92767e-08  -1.72774e-08  -1.56972e-08  -1.45496e-08  -1.39409e-08  -1.39408e-08  -1.45496e-08  -1.56972e-08  -1.72774e-08  -1.92767e-08  -2.15614e-08  -2.42518e-08  -2.71543e-08  -3.01111e-08  -3.30425e-08  -3.58467e-08  -3.821e-08  -3.96999e-08  -4.00463e-08  -3.8998e-08  -3.54978e-08  -2.92003e-08  -1.95818e-08  -6.36253e-09  9.7504e-09  2.46649e-08  2.92383e-08  3.45901e-09  -1.03068e-07  -5.40981e-07   
-0.000384422    -5.40802e-07  -1.02643e-07  3.90392e-09  2.96844e-08  2.51063e-08  1.01895e-08  -5.9138e-09  -1.91338e-08  -2.87553e-08  -3.50521e-08  -3.8544e-08  -3.96042e-08  -3.92544e-08  -3.77587e-08  -3.53974e-08  -3.25902e-08  -2.96478e-08  -2.66988e-08  -2.3797e-08  -2.10965e-08  -1.88103e-08  -1.68086e-08  -1.52279e-08  -1.4082e-08  -1.34821e-08  -1.34821e-08  -1.4082e-08  -1.52279e-08  -1.68086e-08  -1.88103e-08  -2.10965e-08  -2.3797e-08  -2.66988e-08  -2.96478e-08  -3.25902e-08  -3.53974e-08  -3.77587e-08  -3.92544e-08  -3.96042e-08  -3.8544e-08  -3.50521e-08  -2.87553e-08  -1.91338e-08  -5.9138e-09  1.01895e-08  2.51063e-08  2.96844e-08  3.90392e-09  -1.02643e-07  -5.40802e-07   
-0.000379397    -5.40626e-07  -1.02224e-07  4.34173e-09  3.01232e-08  2.55419e-08  1.06223e-08  -5.47095e-09  -1.86928e-08  -2.83181e-08  -3.46149e-08  -3.8096e-08  -3.91691e-08  -3.88177e-08  -3.73162e-08  -3.49553e-08  -3.21467e-08  -2.91916e-08  -2.62517e-08  -2.33491e-08  -2.0639e-08  -1.835e-08  -1.63459e-08  -1.47648e-08  -1.36221e-08  -1.30308e-08  -1.30308e-08  -1.36222e-08  -1.47648e-08  -1.63459e-08  -1.835e-08  -2.0639e-08  -2.33491e-08  -2.62517e-08  -2.91916e-08  -3.21467e-08  -3.49553e-08  -3.73162e-08  -3.88177e-08  -3.91691e-08  -3.8096e-08  -3.46149e-08  -2.83181e-08  -1.86928e-08  -5.47095e-09  1.06223e-08  2.55419e-08  3.01232e-08  4.34173e-09  -1.02224e-07  -5.40626e-07   
-0.000374372    -5.40452e-07  -1.01806e-07  4.77201e-09  3.0554e-08  2.59714e-08  1.10486e-08  -5.03421e-09  -1.82594e-08  -2.78892e-08  -3.41862e-08  -3.76545e-08  -3.87412e-08  -3.83884e-08  -3.68831e-08  -3.45204e-08  -3.17107e-08  -2.87429e-08  -2.58112e-08  -2.29083e-08  -2.01897e-08  -1.7896e-08  -1.58898e-08  -1.43081e-08  -1.31706e-08  -1.2587e-08  -1.2587e-08  -1.31706e-08  -1.43081e-08  -1.58898e-08  -1.7896e-08  -2.01897e-08  -2.29083e-08  -2.58112e-08  -2.87429e-08  -3.17107e-08  -3.45204e-08  -3.68831e-08  -3.83884e-08  -3.87412e-08  -3.76545e-08  -3.41862e-08  -2.78892e-08  -1.82594e-08  -5.03421e-09  1.10486e-08  2.59714e-08  3.0554e-08  4.77201e-09  -1.01806e-07  -5.40452e-07   
-0.000369347    -5.40279e-07  -1.01391e-07  5.19432e-09  3.09766e-08  2.63943e-08  1.14681e-08  -4.60385e-09  -1.7834e-08  -2.74689e-08  -3.37639e-08  -3.72195e-08  -3.83205e-08  -3.79666e-08  -3.64591e-08  -3.4093e-08  -3.12819e-08  -2.83023e-08  -2.53773e-08  -2.24748e-08  -1.97488e-08  -1.74488e-08  -1.54403e-08  -1.3858e-08  -1.27278e-08  -1.21506e-08  -1.21506e-08  -1.27278e-08  -1.3858e-08  -1.54403e-08  -1.74488e-08  -1.97488e-08  -2.24748e-08  -2.53773e-08  -2.83023e-08  -3.12819e-08  -3.4093e-08  -3.64591e-08  -3.79666e-08  -3.83205e-08  -3.72195e-08  -3.37639e-08  -2.74689e-08  -1.7834e-08  -4.60385e-09  1.14681e-08  2.63943e-08  3.09766e-08  5.19432e-09  -1.01391e-07  -5.40279e-07   
-0.000364322    -5.40107e-07  -1.0098e-07  5.60824e-09  3.1392e-08  2.68102e-08  1.18807e-08  -4.18012e-09  -1.7417e-08  -2.70547e-08  -3.33481e-08  -3.67915e-08  -3.79071e-08  -3.75521e-08  -3.60439e-08  -3.36731e-08  -3.08603e-08  -2.78702e-08  -2.49503e-08  -2.20488e-08  -1.93168e-08  -1.70084e-08  -1.49979e-08  -1.3415e-08  -1.22942e-08  -1.17219e-08  -1.17219e-08  -1.22942e-08  -1.3415e-08  -1.49979e-08  -1.70084e-08  -1.93168e-08  -2.20488e-08  -2.49503e-08  -2.78702e-08  -3.08603e-08  -3.36731e-08  -3.60439e-08  -3.75521e-08  -3.79071e-08  -3.67915e-08  -3.33481e-08  -2.70547e-08  -1.7417e-08  -4.18012e-09  1.18807e-08  2.68102e-08  3.1392e-08  5.60824e-09  -1.0098e-07  -5.40107e-07   
-0.000359296    -5.39934e-07  -1.00574e-07  6.01444e-09  3.18013e-08  2.72188e-08  1.22863e-08  -3.76327e-09  -1.70086e-08  -2.66461e-08  -3.2939e-08  -3.63707e-08  -3.7501e-08  -3.71452e-08  -3.56371e-08  -3.32608e-08  -3.0446e-08  -2.74471e-08  -2.45304e-08  -2.16302e-08  -1.88942e-08  -1.65753e-08  -1.45628e-08  -1.29801e-08  -1.1868e-08  -1.13007e-08  -1.13008e-08  -1.18681e-08  -1.29801e-08  -1.45628e-08  -1.65753e-08  -1.88942e-08  -2.16302e-08  -2.45304e-08  -2.74471e-08  -3.0446e-08  -3.32608e-08  -3.56371e-08  -3.71452e-08  -3.7501e-08  -3.63707e-08  -3.2939e-08  -2.66461e-08  -1.70086e-08  -3.76327e-09  1.22863e-08  2.72188e-08  3.18013e-08  6.01444e-09  -1.00574e-07  -5.39934e-07   
-0.000354271    -5.39761e-07  -1.00174e-07  6.4144e-09  3.22042e-08  2.762e-08  1.26846e-08  -3.35356e-09  -1.66066e-08  -2.62438e-08  -3.25371e-08  -3.59572e-08  -3.71022e-08  -3.67455e-08  -3.52383e-08  -3.28562e-08  -3.0039e-08  -2.7033e-08  -2.4118e-08  -2.12193e-08  -1.84791e-08  -1.61499e-08  -1.41352e-08  -1.25537e-08  -1.14479e-08  -1.08872e-08  -1.08873e-08  -1.14479e-08  -1.25537e-08  -1.41352e-08  -1.61499e-08  -1.84791e-08  -2.12193e-08  -2.4118e-08  -2.7033e-08  -3.0039e-08  -3.28562e-08  -3.52383e-08  -3.67455e-08  -3.71022e-08  -3.59572e-08  -3.25371e-08  -2.62438e-08  -1.66066e-08  -3.35356e-09  1.26846e-08  2.762e-08  3.22042e-08  6.4144e-09  -1.00174e-07  -5.39761e-07   
